,date,store,item,sales
6455,2018-03-07,2,8,95.58
6456,2018-03-08,2,8,102.5
6457,2018-03-09,2,8,110.45
6458,2018-03-10,2,8,104.88
6459,2018-03-11,2,8,110.14
6460,2018-03-12,2,8,79.71
6461,2018-03-13,2,8,97.15
6462,2018-03-14,2,8,98.91
6463,2018-03-15,2,8,100.24
6464,2018-03-16,2,8,99.52
6465,2018-03-17,2,8,100.41
6466,2018-03-18,2,8,102.31
6467,2018-03-19,2,8,86.13
6468,2018-03-20,2,8,93.34
6469,2018-03-21,2,8,95.02
6470,2018-03-22,2,8,98.5
6471,2018-03-23,2,8,108.25
6472,2018-03-24,2,8,111.74
6473,2018-03-25,2,8,119.69
6474,2018-03-26,2,8,83.91
6475,2018-03-27,2,8,101.37
6476,2018-03-28,2,8,100.42
6477,2018-03-29,2,8,102.09
6478,2018-03-30,2,8,99.12
6479,2018-03-31,2,8,101.08
6480,2018-01-01,3,8,55.25
6481,2018-01-02,3,8,69.8
6482,2018-01-03,3,8,69.23
6483,2018-01-04,3,8,66.51
6484,2018-01-05,3,8,81.93
6485,2018-01-06,3,8,81.29
6486,2018-01-07,3,8,80.68
6487,2018-01-08,3,8,53.73
6488,2018-01-09,3,8,59.16
6489,2018-01-10,3,8,54.6
6490,2018-01-11,3,8,59.66
6491,2018-01-12,3,8,74.63
6492,2018-01-13,3,8,79.09
6493,2018-01-14,3,8,83.78
6494,2018-01-15,3,8,47.1
6495,2018-01-16,3,8,60.76
6496,2018-01-17,3,8,62.4
6497,2018-01-18,3,8,62.57
6498,2018-01-19,3,8,75.75
6499,2018-01-20,3,8,77.94
6500,2018-01-21,3,8,82.35
6501,2018-01-22,3,8,55.39
6502,2018-01-23,3,8,61.33
6503,2018-01-24,3,8,56.66
6504,2018-01-25,3,8,61.93
6505,2018-01-26,3,8,69.32
6506,2018-01-27,3,8,70.38
6507,2018-01-28,3,8,74.91
6508,2018-01-29,3,8,58.44
6509,2018-01-30,3,8,53.85
6510,2018-01-31,3,8,54.13
6511,2018-02-01,3,8,68.7
6512,2018-02-02,3,8,80.62
6513,2018-02-03,3,8,83.21
6514,2018-02-04,3,8,89.23
6515,2018-02-05,3,8,54.72
6516,2018-02-06,3,8,74.08
6517,2018-02-07,3,8,67.84
6518,2018-02-08,3,8,67.2
6519,2018-02-09,3,8,78.09
6520,2018-02-10,3,8,76.9
6521,2018-02-11,3,8,75.75
6522,2018-02-12,3,8,59.98
6523,2018-02-13,3,8,75.79
6524,2018-02-14,3,8,74.38
6525,2018-02-15,3,8,73.83
6526,2018-02-16,3,8,78.35
6527,2018-02-17,3,8,75.28
6528,2018-02-18,3,8,73.93
6529,2018-02-19,3,8,57.09
6530,2018-02-20,3,8,66.67
6531,2018-02-21,3,8,68.36
6532,2018-02-22,3,8,72.39
6533,2018-02-23,3,8,88.59
6534,2018-02-24,3,8,90.49
6535,2018-02-25,3,8,84.65
6536,2018-02-26,3,8,63.18
6537,2018-02-27,3,8,61.94
6538,2018-02-28,3,8,63.9
6539,2018-03-01,3,8,94.78
6540,2018-03-02,3,8,97.21
6541,2018-03-03,3,8,96.97
6542,2018-03-04,3,8,97.61
6543,2018-03-05,3,8,72.95
6544,2018-03-06,3,8,83.97
6545,2018-03-07,3,8,92.3
6546,2018-03-08,3,8,85.91
6547,2018-03-09,3,8,101.29
6548,2018-03-10,3,8,97.03
6549,2018-03-11,3,8,97.23
6550,2018-03-12,3,8,62.71
6551,2018-03-13,3,8,86.73
6552,2018-03-14,3,8,93.09
6553,2018-03-15,3,8,86.44
6554,2018-03-16,3,8,93.42
6555,2018-03-17,3,8,97.5
6556,2018-03-18,3,8,95.73
6557,2018-03-19,3,8,74.12
6558,2018-03-20,3,8,75.71
6559,2018-03-21,3,8,78.26
6560,2018-03-22,3,8,73.44
6561,2018-03-23,3,8,92.09
6562,2018-03-24,3,8,94.83
6563,2018-03-25,3,8,95.29
6564,2018-03-26,3,8,67.41
6565,2018-03-27,3,8,90.15
6566,2018-03-28,3,8,82.96
6567,2018-03-29,3,8,80.93
6568,2018-03-30,3,8,90.42
6569,2018-03-31,3,8,94.67
6570,2018-01-01,4,8,47.69
6571,2018-01-02,4,8,67.2
6572,2018-01-03,4,8,67.45
6573,2018-01-04,4,8,61.31
6574,2018-01-05,4,8,66.32
6575,2018-01-06,4,8,66.53
6576,2018-01-07,4,8,77.34
6577,2018-01-08,4,8,45.7
6578,2018-01-09,4,8,54.89
6579,2018-01-10,4,8,53.26
6580,2018-01-11,4,8,57.09
6581,2018-01-12,4,8,64.38
6582,2018-01-13,4,8,66.18
6583,2018-01-14,4,8,72.18
6584,2018-01-15,4,8,50.38
6585,2018-01-16,4,8,54.56
6586,2018-01-17,4,8,55.88
6587,2018-01-18,4,8,61.32
6588,2018-01-19,4,8,66.04
6589,2018-01-20,4,8,62.17
6590,2018-01-21,4,8,81.5
6591,2018-01-22,4,8,47.88
6592,2018-01-23,4,8,51.43
6593,2018-01-24,4,8,53.27
6594,2018-01-25,4,8,66.34
6595,2018-01-26,4,8,66.63
6596,2018-01-27,4,8,64.3
6597,2018-01-28,4,8,83.75
6598,2018-01-29,4,8,51.35
6599,2018-01-30,4,8,56.45
6600,2018-01-31,4,8,60.13
6601,2018-02-01,4,8,69.45
6602,2018-02-02,4,8,72.02
6603,2018-02-03,4,8,83.22
6604,2018-02-04,4,8,81.48
6605,2018-02-05,4,8,48.05
6606,2018-02-06,4,8,56.11
6607,2018-02-07,4,8,55.51
6608,2018-02-08,4,8,58.01
6609,2018-02-09,4,8,65.34
6610,2018-02-10,4,8,75.38
6611,2018-02-11,4,8,75.85
6612,2018-02-12,4,8,50.95
6613,2018-02-13,4,8,65.0
6614,2018-02-14,4,8,59.94
6615,2018-02-15,4,8,60.91
6616,2018-02-16,4,8,65.31
6617,2018-02-17,4,8,74.29
6618,2018-02-18,4,8,77.57
6619,2018-02-19,4,8,53.09
6620,2018-02-20,4,8,70.81
6621,2018-02-21,4,8,64.94
6622,2018-02-22,4,8,66.31
6623,2018-02-23,4,8,78.45
6624,2018-02-24,4,8,82.88
6625,2018-02-25,4,8,92.98
6626,2018-02-26,4,8,58.05
6627,2018-02-27,4,8,61.46
6628,2018-02-28,4,8,58.39
6629,2018-03-01,4,8,78.47
6630,2018-03-02,4,8,99.63
6631,2018-03-03,4,8,96.41
6632,2018-03-04,4,8,98.22
6633,2018-03-05,4,8,72.84
6634,2018-03-06,4,8,68.16
6635,2018-03-07,4,8,69.99
6636,2018-03-08,4,8,78.18
6637,2018-03-09,4,8,96.54
6638,2018-03-10,4,8,95.86
6639,2018-03-11,4,8,102.82
6640,2018-03-12,4,8,67.83
6641,2018-03-13,4,8,72.02
6642,2018-03-14,4,8,73.6
6643,2018-03-15,4,8,79.84
6644,2018-03-16,4,8,96.15
6645,2018-03-17,4,8,96.18
6646,2018-03-18,4,8,96.6
6647,2018-03-19,4,8,70.78
6648,2018-03-20,4,8,75.59
6649,2018-03-21,4,8,75.84
6650,2018-03-22,4,8,73.56
6651,2018-03-23,4,8,91.05
6652,2018-03-24,4,8,93.21
6653,2018-03-25,4,8,90.35
6654,2018-03-26,4,8,63.72
6655,2018-03-27,4,8,79.31
6656,2018-03-28,4,8,77.63
6657,2018-03-29,4,8,76.23
6658,2018-03-30,4,8,90.92
6659,2018-03-31,4,8,92.78
6660,2018-01-01,5,8,31.22
6661,2018-01-02,5,8,41.94
6662,2018-01-03,5,8,37.01
6663,2018-01-04,5,8,36.59
6664,2018-01-05,5,8,53.17
6665,2018-01-06,5,8,47.88
6666,2018-01-07,5,8,47.59
6667,2018-01-08,5,8,36.29
6668,2018-01-09,5,8,41.93
6669,2018-01-10,5,8,41.56
6670,2018-01-11,5,8,44.2
6671,2018-01-12,5,8,48.14
6672,2018-01-13,5,8,47.97
6673,2018-01-14,5,8,53.87
6674,2018-01-15,5,8,36.59
6675,2018-01-16,5,8,41.92
6676,2018-01-17,5,8,42.92
6677,2018-01-18,5,8,43.46
6678,2018-01-19,5,8,50.13
6679,2018-01-20,5,8,56.19
6680,2018-01-21,5,8,55.88
6681,2018-01-22,5,8,35.36
6682,2018-01-23,5,8,42.27
6683,2018-01-24,5,8,43.88
6684,2018-01-25,5,8,48.77
6685,2018-01-26,5,8,44.84
6686,2018-01-27,5,8,52.31
6687,2018-01-28,5,8,51.21
6688,2018-01-29,5,8,30.6
6689,2018-01-30,5,8,48.27
6690,2018-01-31,5,8,48.14
6691,2018-02-01,5,8,52.79
6692,2018-02-02,5,8,45.81
6693,2018-02-03,5,8,49.08
6694,2018-02-04,5,8,63.13
6695,2018-02-05,5,8,37.91
6696,2018-02-06,5,8,39.74
6697,2018-02-07,5,8,39.83
6698,2018-02-08,5,8,41.87
6699,2018-02-09,5,8,46.66
6700,2018-02-10,5,8,55.16
6701,2018-02-11,5,8,67.03
6702,2018-02-12,5,8,41.13
6703,2018-02-13,5,8,43.33
6704,2018-02-14,5,8,44.2
6705,2018-02-15,5,8,47.48
6706,2018-02-16,5,8,57.22
6707,2018-02-17,5,8,50.81
6708,2018-02-18,5,8,55.18
6709,2018-02-19,5,8,44.6
6710,2018-02-20,5,8,49.47
6711,2018-02-21,5,8,44.85
6712,2018-02-22,5,8,44.95
6713,2018-02-23,5,8,52.1
6714,2018-02-24,5,8,49.62
6715,2018-02-25,5,8,52.31
6716,2018-02-26,5,8,47.93
6717,2018-02-27,5,8,44.61
6718,2018-02-28,5,8,43.57
6719,2018-03-01,5,8,66.51
6720,2018-03-02,5,8,68.65
6721,2018-03-03,5,8,68.2
6722,2018-03-04,5,8,67.42
6723,2018-03-05,5,8,41.16
6724,2018-03-06,5,8,56.5
6725,2018-03-07,5,8,52.39
6726,2018-03-08,5,8,66.5
6727,2018-03-09,5,8,68.55
6728,2018-03-10,5,8,70.92
6729,2018-03-11,5,8,80.53
6730,2018-03-12,5,8,42.6
6731,2018-03-13,5,8,59.18
6732,2018-03-14,5,8,51.07
6733,2018-03-15,5,8,64.19
6734,2018-03-16,5,8,69.32
6735,2018-03-17,5,8,63.18
6736,2018-03-18,5,8,68.26
6737,2018-03-19,5,8,47.07
6738,2018-03-20,5,8,62.18
6739,2018-03-21,5,8,53.7
6740,2018-03-22,5,8,56.53
6741,2018-03-23,5,8,65.65
6742,2018-03-24,5,8,67.19
6743,2018-03-25,5,8,68.59
6744,2018-03-26,5,8,48.01
6745,2018-03-27,5,8,58.84
6746,2018-03-28,5,8,56.06
6747,2018-03-29,5,8,66.79
6748,2018-03-30,5,8,70.59
6749,2018-03-31,5,8,69.35
6750,2018-01-01,6,8,28.75
6751,2018-01-02,6,8,43.89
6752,2018-01-03,6,8,40.28
6753,2018-01-04,6,8,39.41
6754,2018-01-05,6,8,43.81
6755,2018-01-06,6,8,46.96
6756,2018-01-07,6,8,47.82
6757,2018-01-08,6,8,31.59
6758,2018-01-09,6,8,45.37
6759,2018-01-10,6,8,42.5
6760,2018-01-11,6,8,41.79
6761,2018-01-12,6,8,42.21
6762,2018-01-13,6,8,44.71
6763,2018-01-14,6,8,50.37
6764,2018-01-15,6,8,28.04
6765,2018-01-16,6,8,44.82
6766,2018-01-17,6,8,45.53
6767,2018-01-18,6,8,47.26
6768,2018-01-19,6,8,39.76
6769,2018-01-20,6,8,52.07
6770,2018-01-21,6,8,56.65
6771,2018-01-22,6,8,32.43
6772,2018-01-23,6,8,42.11
6773,2018-01-24,6,8,44.44
6774,2018-01-25,6,8,48.44
6775,2018-01-26,6,8,44.02
6776,2018-01-27,6,8,53.55
6777,2018-01-28,6,8,54.09
6778,2018-01-29,6,8,31.44
6779,2018-01-30,6,8,43.46
6780,2018-01-31,6,8,44.04
6781,2018-02-01,6,8,49.5
6782,2018-02-02,6,8,48.46
6783,2018-02-03,6,8,53.95
6784,2018-02-04,6,8,56.0
6785,2018-02-05,6,8,40.48
6786,2018-02-06,6,8,41.01
6787,2018-02-07,6,8,43.72
6788,2018-02-08,6,8,44.17
6789,2018-02-09,6,8,50.86
6790,2018-02-10,6,8,56.38
6791,2018-02-11,6,8,61.34
6792,2018-02-12,6,8,41.7
6793,2018-02-13,6,8,42.08
6794,2018-02-14,6,8,42.3
6795,2018-02-15,6,8,42.22
6796,2018-02-16,6,8,49.67
6797,2018-02-17,6,8,48.66
6798,2018-02-18,6,8,55.27
6799,2018-02-19,6,8,47.0
6800,2018-02-20,6,8,47.41
6801,2018-02-21,6,8,46.3
6802,2018-02-22,6,8,45.21
6803,2018-02-23,6,8,54.27
6804,2018-02-24,6,8,53.17
6805,2018-02-25,6,8,56.95
6806,2018-02-26,6,8,44.65
6807,2018-02-27,6,8,39.19
6808,2018-02-28,6,8,40.28
6809,2018-03-01,6,8,65.53
6810,2018-03-02,6,8,63.16
6811,2018-03-03,6,8,60.18
6812,2018-03-04,6,8,63.87
6813,2018-03-05,6,8,48.83
6814,2018-03-06,6,8,49.75
6815,2018-03-07,6,8,52.6
6816,2018-03-08,6,8,56.64
6817,2018-03-09,6,8,59.82
6818,2018-03-10,6,8,55.64
6819,2018-03-11,6,8,69.71
6820,2018-03-12,6,8,50.75
6821,2018-03-13,6,8,52.9
6822,2018-03-14,6,8,50.64
6823,2018-03-15,6,8,53.05
6824,2018-03-16,6,8,59.75
6825,2018-03-17,6,8,63.41
6826,2018-03-18,6,8,80.09
6827,2018-03-19,6,8,47.28
6828,2018-03-20,6,8,57.47
6829,2018-03-21,6,8,57.72
6830,2018-03-22,6,8,52.73
6831,2018-03-23,6,8,59.69
6832,2018-03-24,6,8,65.6
6833,2018-03-25,6,8,74.83
6834,2018-03-26,6,8,45.85
6835,2018-03-27,6,8,51.9
6836,2018-03-28,6,8,52.61
6837,2018-03-29,6,8,61.11
6838,2018-03-30,6,8,66.62
6839,2018-03-31,6,8,67.97
6840,2018-01-01,7,8,29.92
6841,2018-01-02,7,8,41.19
6842,2018-01-03,7,8,38.89
6843,2018-01-04,7,8,40.36
6844,2018-01-05,7,8,40.64
6845,2018-01-06,7,8,43.14
6846,2018-01-07,7,8,45.9
6847,2018-01-08,7,8,39.21
6848,2018-01-09,7,8,47.19
6849,2018-01-10,7,8,45.15
6850,2018-01-11,7,8,42.03
6851,2018-01-12,7,8,41.92
6852,2018-01-13,7,8,43.86
6853,2018-01-14,7,8,46.77
6854,2018-01-15,7,8,33.02
6855,2018-01-16,7,8,42.91
6856,2018-01-17,7,8,43.67
6857,2018-01-18,7,8,45.48
6858,2018-01-19,7,8,42.75
6859,2018-01-20,7,8,48.54
6860,2018-01-21,7,8,49.71
6861,2018-01-22,7,8,39.62
6862,2018-01-23,7,8,39.95
6863,2018-01-24,7,8,39.42
6864,2018-01-25,7,8,40.01
6865,2018-01-26,7,8,41.55
6866,2018-01-27,7,8,46.26
6867,2018-01-28,7,8,51.33
6868,2018-01-29,7,8,29.62
6869,2018-01-30,7,8,41.4
6870,2018-01-31,7,8,41.03
6871,2018-02-01,7,8,49.48
6872,2018-02-02,7,8,46.69
6873,2018-02-03,7,8,51.61
6874,2018-02-04,7,8,52.15
6875,2018-02-05,7,8,38.12
6876,2018-02-06,7,8,44.78
6877,2018-02-07,7,8,45.06
6878,2018-02-08,7,8,48.99
6879,2018-02-09,7,8,51.19
6880,2018-02-10,7,8,44.54
6881,2018-02-11,7,8,52.59
6882,2018-02-12,7,8,41.03
6883,2018-02-13,7,8,40.89
6884,2018-02-14,7,8,43.94
6885,2018-02-15,7,8,48.96
6886,2018-02-16,7,8,48.61
6887,2018-02-17,7,8,50.81
6888,2018-02-18,7,8,54.37
6889,2018-02-19,7,8,36.7
6890,2018-02-20,7,8,46.59
6891,2018-02-21,7,8,45.94
6892,2018-02-22,7,8,44.94
6893,2018-02-23,7,8,56.93
6894,2018-02-24,7,8,54.54
6895,2018-02-25,7,8,54.85
6896,2018-02-26,7,8,35.17
6897,2018-02-27,7,8,39.56
6898,2018-02-28,7,8,40.23
6899,2018-03-01,7,8,61.06
6900,2018-03-02,7,8,66.92
6901,2018-03-03,7,8,64.6
6902,2018-03-04,7,8,59.32
6903,2018-03-05,7,8,44.52
6904,2018-03-06,7,8,48.63
6905,2018-03-07,7,8,50.72
6906,2018-03-08,7,8,60.36
6907,2018-03-09,7,8,67.03
6908,2018-03-10,7,8,65.44
6909,2018-03-11,7,8,62.47
6910,2018-03-12,7,8,35.84
6911,2018-03-13,7,8,48.97
6912,2018-03-14,7,8,47.36
6913,2018-03-15,7,8,55.9
6914,2018-03-16,7,8,62.04
6915,2018-03-17,7,8,62.27
6916,2018-03-18,7,8,64.65
6917,2018-03-19,7,8,41.96
6918,2018-03-20,7,8,52.35
6919,2018-03-21,7,8,50.32
6920,2018-03-22,7,8,58.78
6921,2018-03-23,7,8,58.34
6922,2018-03-24,7,8,61.46
6923,2018-03-25,7,8,61.44
6924,2018-03-26,7,8,41.63
6925,2018-03-27,7,8,57.33
6926,2018-03-28,7,8,55.23
6927,2018-03-29,7,8,55.22
6928,2018-03-30,7,8,60.97
6929,2018-03-31,7,8,60.64
6930,2018-01-01,8,8,60.16
6931,2018-01-02,8,8,70.14
6932,2018-01-03,8,8,73.13
6933,2018-01-04,8,8,78.2
6934,2018-01-05,8,8,77.67
6935,2018-01-06,8,8,80.84
6936,2018-01-07,8,8,82.5
6937,2018-01-08,8,8,62.02
6938,2018-01-09,8,8,64.01
6939,2018-01-10,8,8,61.81
6940,2018-01-11,8,8,59.02
6941,2018-01-12,8,8,81.47
6942,2018-01-13,8,8,80.88
6943,2018-01-14,8,8,81.48
6944,2018-01-15,8,8,52.72
6945,2018-01-16,8,8,69.17
6946,2018-01-17,8,8,67.58
6947,2018-01-18,8,8,64.76
6948,2018-01-19,8,8,84.16
6949,2018-01-20,8,8,84.98
6950,2018-01-21,8,8,83.27
6951,2018-01-22,8,8,57.5
6952,2018-01-23,8,8,69.86
6953,2018-01-24,8,8,68.88
6954,2018-01-25,8,8,73.34
6955,2018-01-26,8,8,85.65
6956,2018-01-27,8,8,85.05
6957,2018-01-28,8,8,82.56
6958,2018-01-29,8,8,60.38
6959,2018-01-30,8,8,64.62
6960,2018-01-31,8,8,65.34
6961,2018-02-01,8,8,75.94
6962,2018-02-02,8,8,97.83
6963,2018-02-03,8,8,96.94
6964,2018-02-04,8,8,95.64
6965,2018-02-05,8,8,59.6
6966,2018-02-06,8,8,68.86
6967,2018-02-07,8,8,75.07
6968,2018-02-08,8,8,82.25
6969,2018-02-09,8,8,89.8
6970,2018-02-10,8,8,89.99
6971,2018-02-11,8,8,92.71
6972,2018-02-12,8,8,57.7
6973,2018-02-13,8,8,66.99
6974,2018-02-14,8,8,68.63
6975,2018-02-15,8,8,74.66
6976,2018-02-16,8,8,85.97
6977,2018-02-17,8,8,86.32
6978,2018-02-18,8,8,88.69
6979,2018-02-19,8,8,59.7
6980,2018-02-20,8,8,77.37
6981,2018-02-21,8,8,78.14
6982,2018-02-22,8,8,74.78
6983,2018-02-23,8,8,96.82
6984,2018-02-24,8,8,94.83
6985,2018-02-25,8,8,95.37
6986,2018-02-26,8,8,64.92
6987,2018-02-27,8,8,75.51
6988,2018-02-28,8,8,75.79
6989,2018-03-01,8,8,100.31
6990,2018-03-02,8,8,114.76
6991,2018-03-03,8,8,104.36
6992,2018-03-04,8,8,107.53
6993,2018-03-05,8,8,73.74
6994,2018-03-06,8,8,91.66
6995,2018-03-07,8,8,89.99
6996,2018-03-08,8,8,104.39
6997,2018-03-09,8,8,123.06
6998,2018-03-10,8,8,105.08
6999,2018-03-11,8,8,113.92
7000,2018-03-12,8,8,73.07
7001,2018-03-13,8,8,90.3
7002,2018-03-14,8,8,90.61
7003,2018-03-15,8,8,97.02
7004,2018-03-16,8,8,114.69
7005,2018-03-17,8,8,107.25
7006,2018-03-18,8,8,120.15
7007,2018-03-19,8,8,71.82
7008,2018-03-20,8,8,107.51
7009,2018-03-21,8,8,100.18
7010,2018-03-22,8,8,105.11
7011,2018-03-23,8,8,110.57
7012,2018-03-24,8,8,108.91
7013,2018-03-25,8,8,122.61
7014,2018-03-26,8,8,76.37
7015,2018-03-27,8,8,90.03
7016,2018-03-28,8,8,90.02
7017,2018-03-29,8,8,100.03
7018,2018-03-30,8,8,113.66
7019,2018-03-31,8,8,110.54
7020,2018-01-01,9,8,46.03
7021,2018-01-02,9,8,60.69
7022,2018-01-03,9,8,59.02
7023,2018-01-04,9,8,70.69
7024,2018-01-05,9,8,62.77
7025,2018-01-06,9,8,66.74
7026,2018-01-07,9,8,78.11
7027,2018-01-08,9,8,49.67
7028,2018-01-09,9,8,58.65
7029,2018-01-10,9,8,57.73
7030,2018-01-11,9,8,61.17
7031,2018-01-12,9,8,70.07
7032,2018-01-13,9,8,67.15
7033,2018-01-14,9,8,76.27
7034,2018-01-15,9,8,45.99
7035,2018-01-16,9,8,52.01
7036,2018-01-17,9,8,53.47
7037,2018-01-18,9,8,59.54
7038,2018-01-19,9,8,65.1
7039,2018-01-20,9,8,72.37
7040,2018-01-21,9,8,73.95
7041,2018-01-22,9,8,56.51
7042,2018-01-23,9,8,53.47
7043,2018-01-24,9,8,55.83
7044,2018-01-25,9,8,61.05
7045,2018-01-26,9,8,67.43
7046,2018-01-27,9,8,70.09
7047,2018-01-28,9,8,72.25
7048,2018-01-29,9,8,52.92
7049,2018-01-30,9,8,57.52
7050,2018-01-31,9,8,59.5
7051,2018-02-01,9,8,65.63
7052,2018-02-02,9,8,70.43
7053,2018-02-03,9,8,76.28
7054,2018-02-04,9,8,76.78
7055,2018-02-05,9,8,55.88
7056,2018-02-06,9,8,58.69
7057,2018-02-07,9,8,60.65
7058,2018-02-08,9,8,74.37
7059,2018-02-09,9,8,80.05
7060,2018-02-10,9,8,83.48
7061,2018-02-11,9,8,77.42
7062,2018-02-12,9,8,47.57
7063,2018-02-13,9,8,62.84
7064,2018-02-14,9,8,62.58
7065,2018-02-15,9,8,73.66
7066,2018-02-16,9,8,84.14
7067,2018-02-17,9,8,78.24
7068,2018-02-18,9,8,75.38
7069,2018-02-19,9,8,56.86
7070,2018-02-20,9,8,58.05
7071,2018-02-21,9,8,61.77
7072,2018-02-22,9,8,64.56
7073,2018-02-23,9,8,68.16
7074,2018-02-24,9,8,74.28
7075,2018-02-25,9,8,79.15
7076,2018-02-26,9,8,52.05
7077,2018-02-27,9,8,57.83
7078,2018-02-28,9,8,59.61
7079,2018-03-01,9,8,93.74
7080,2018-03-02,9,8,87.43
7081,2018-03-03,9,8,91.66
7082,2018-03-04,9,8,89.04
7083,2018-03-05,9,8,63.82
7084,2018-03-06,9,8,71.42
7085,2018-03-07,9,8,72.28
7086,2018-03-08,9,8,74.55
7087,2018-03-09,9,8,81.22
7088,2018-03-10,9,8,95.71
7089,2018-03-11,9,8,99.35
7090,2018-03-12,9,8,58.66
7091,2018-03-13,9,8,86.38
7092,2018-03-14,9,8,79.26
7093,2018-03-15,9,8,79.78
7094,2018-03-16,9,8,87.84
7095,2018-03-17,9,8,92.56
7096,2018-03-18,9,8,94.36
7097,2018-03-19,9,8,52.58
7098,2018-03-20,9,8,80.2
7099,2018-03-21,9,8,74.84
7100,2018-03-22,9,8,85.74
7101,2018-03-23,9,8,86.87
7102,2018-03-24,9,8,88.13
7103,2018-03-25,9,8,91.4
7104,2018-03-26,9,8,56.6
7105,2018-03-27,9,8,85.66
7106,2018-03-28,9,8,80.61
7107,2018-03-29,9,8,79.35
7108,2018-03-30,9,8,81.7
7109,2018-03-31,9,8,86.73
7110,2018-01-01,10,8,51.47
7111,2018-01-02,10,8,63.94
7112,2018-01-03,10,8,61.73
7113,2018-01-04,10,8,63.01
7114,2018-01-05,10,8,70.55
7115,2018-01-06,10,8,76.25
7116,2018-01-07,10,8,74.73
7117,2018-01-08,10,8,48.69
7118,2018-01-09,10,8,58.37
7119,2018-01-10,10,8,58.29
7120,2018-01-11,10,8,62.87
7121,2018-01-12,10,8,74.99
7122,2018-01-13,10,8,75.59
7123,2018-01-14,10,8,78.05
7124,2018-01-15,10,8,47.06
7125,2018-01-16,10,8,65.95
7126,2018-01-17,10,8,64.2
7127,2018-01-18,10,8,62.15
7128,2018-01-19,10,8,61.74
7129,2018-01-20,10,8,61.47
7130,2018-01-21,10,8,75.59
7131,2018-01-22,10,8,60.57
7132,2018-01-23,10,8,60.69
7133,2018-01-24,10,8,57.21
7134,2018-01-25,10,8,65.7
7135,2018-01-26,10,8,62.64
7136,2018-01-27,10,8,70.96
7137,2018-01-28,10,8,82.42
7138,2018-01-29,10,8,45.39
7139,2018-01-30,10,8,64.74
7140,2018-01-31,10,8,61.97
7141,2018-02-01,10,8,76.81
7142,2018-02-02,10,8,70.39
7143,2018-02-03,10,8,76.47
7144,2018-02-04,10,8,80.1
7145,2018-02-05,10,8,51.77
7146,2018-02-06,10,8,62.61
7147,2018-02-07,10,8,64.21
7148,2018-02-08,10,8,76.07
7149,2018-02-09,10,8,79.82
7150,2018-02-10,10,8,81.83
7151,2018-02-11,10,8,80.5
7152,2018-02-12,10,8,52.03
7153,2018-02-13,10,8,58.73
7154,2018-02-14,10,8,59.32
7155,2018-02-15,10,8,70.71
7156,2018-02-16,10,8,75.86
7157,2018-02-17,10,8,82.39
7158,2018-02-18,10,8,89.02
7159,2018-02-19,10,8,60.48
7160,2018-02-20,10,8,65.09
7161,2018-02-21,10,8,67.46
7162,2018-02-22,10,8,67.85
7163,2018-02-23,10,8,75.98
7164,2018-02-24,10,8,82.54
7165,2018-02-25,10,8,88.16
7166,2018-02-26,10,8,54.97
7167,2018-02-27,10,8,62.35
7168,2018-02-28,10,8,62.9
7169,2018-03-01,10,8,90.27
7170,2018-03-02,10,8,97.48
7171,2018-03-03,10,8,105.77
7172,2018-03-04,10,8,102.24
7173,2018-03-05,10,8,71.34
7174,2018-03-06,10,8,77.98
7175,2018-03-07,10,8,79.41
7176,2018-03-08,10,8,81.86
7177,2018-03-09,10,8,94.8
7178,2018-03-10,10,8,105.46
7179,2018-03-11,10,8,100.04
7180,2018-03-12,10,8,62.92
7181,2018-03-13,10,8,91.74
7182,2018-03-14,10,8,86.63
7183,2018-03-15,10,8,87.51
7184,2018-03-16,10,8,92.64
7185,2018-03-17,10,8,97.85
7186,2018-03-18,10,8,97.54
7187,2018-03-19,10,8,62.67
7188,2018-03-20,10,8,71.98
7189,2018-03-21,10,8,76.53
7190,2018-03-22,10,8,86.45
7191,2018-03-23,10,8,98.83
7192,2018-03-24,10,8,99.03
7193,2018-03-25,10,8,99.43
7194,2018-03-26,10,8,68.64
7195,2018-03-27,10,8,94.51
7196,2018-03-28,10,8,88.18
7197,2018-03-29,10,8,82.21
7198,2018-03-30,10,8,85.33
7199,2018-03-31,10,8,95.89
7200,2018-01-01,1,9,26.3
7201,2018-01-02,1,9,29.74
7202,2018-01-03,1,9,32.34
7203,2018-01-04,1,9,36.16
7204,2018-01-05,1,9,33.59
7205,2018-01-06,1,9,34.89
7206,2018-01-07,1,9,35.93
7207,2018-01-08,1,9,24.78
7208,2018-01-09,1,9,29.6
7209,2018-01-10,1,9,27.28
7210,2018-01-11,1,9,34.58
7211,2018-01-12,1,9,39.8
7212,2018-01-13,1,9,42.63
7213,2018-01-14,1,9,44.97
7214,2018-01-15,1,9,25.75
7215,2018-01-16,1,9,34.6
7216,2018-01-17,1,9,33.94
7217,2018-01-18,1,9,38.42
7218,2018-01-19,1,9,38.61
7219,2018-01-20,1,9,40.84
7220,2018-01-21,1,9,45.68
7221,2018-01-22,1,9,29.96
7222,2018-01-23,1,9,38.2
7223,2018-01-24,1,9,32.62
7224,2018-01-25,1,9,33.13
7225,2018-01-26,1,9,42.55
7226,2018-01-27,1,9,45.56
7227,2018-01-28,1,9,46.63
7228,2018-01-29,1,9,32.36
7229,2018-01-30,1,9,31.5
7230,2018-01-31,1,9,29.58
7231,2018-02-01,1,9,36.83
